t;x;F
92.845000;4891.692588;0.000000
92.846000;4891.755262;0.000000
92.847000;4891.817935;0.000000
92.848000;4891.880609;0.000000
92.849000;4891.943283;0.000000
92.850000;4892.005957;0.000000
92.851000;4892.068631;0.000000
92.852000;4892.131305;0.000000
92.853000;4892.193979;0.000000
92.854000;4892.256652;0.000000
92.855000;4892.319326;0.000000
92.856000;4892.382000;0.000000
92.857000;4892.444674;0.000000
92.858000;4892.507348;0.000000
92.859000;4892.570022;0.000000
92.860000;4892.632696;0.000000
92.861000;4892.695370;0.000000
92.862000;4892.758044;0.000000
92.863000;4892.820717;0.000000
92.864000;4892.883391;0.000000
92.865000;4892.946065;0.000000
92.866000;4893.008739;0.000000
92.867000;4893.071413;0.000000
92.868000;4893.134087;0.000000
92.869000;4893.196761;0.000000
92.870000;4893.259435;0.000000
92.871000;4893.322109;0.000000
92.872000;4893.384783;0.000000
92.873000;4893.447457;0.000000
92.874000;4893.510130;0.000000
92.875000;4893.572804;0.000000
92.876000;4893.635478;0.000000
92.877000;4893.698152;0.000000
92.878000;4893.760826;0.000000
92.879000;4893.823500;0.000000
92.880000;4893.886174;0.000000
92.881000;4893.948848;0.000000
92.882000;4894.011522;0.000000
92.883000;4894.074196;0.000000
92.884000;4894.136870;0.000000
92.885000;4894.199544;0.000000
92.886000;4894.262218;0.000000
92.887000;4894.324892;0.000000
92.888000;4894.387566;0.000000
92.889000;4894.450240;0.000000
92.890000;4894.512913;0.000000
92.891000;4894.575587;0.000000
92.892000;4894.638261;0.000000
92.893000;4894.700935;0.000000
92.894000;4894.763609;0.000000
92.895000;4894.826283;0.000000
92.896000;4894.888957;0.000000
92.897000;4894.951631;0.000000
92.898000;4895.014305;0.000000
92.899000;4895.076979;0.000000
92.900000;4895.139653;0.000000
92.901000;4895.202327;0.000000
92.902000;4895.265001;0.000000
92.903000;4895.327675;0.000000
92.904000;4895.390349;0.000000
92.905000;4895.453023;0.000000
92.906000;4895.515697;0.000000
92.907000;4895.578371;0.000000
92.908000;4895.641045;0.000000
92.909000;4895.703719;0.000000
92.910000;4895.766393;0.000000
92.911000;4895.829067;0.000000
92.912000;4895.891741;0.000000
92.913000;4895.954415;0.000000
92.914000;4896.017089;0.000000
92.915000;4896.079763;0.000000
92.916000;4896.142437;0.000000
92.917000;4896.205111;0.000000
92.918000;4896.267785;0.000000
92.919000;4896.330459;0.000000
92.920000;4896.393133;0.000000
92.921000;4896.455807;0.000000
92.922000;4896.518481;0.000000
92.923000;4896.581155;0.000000
92.924000;4896.643829;0.000000
92.925000;4896.706503;0.000000
92.926000;4896.769177;0.000000
92.927000;4896.831851;0.000000
92.928000;4896.894525;0.000000
92.929000;4896.957200;0.000000
92.930000;4897.019874;0.000000
92.931000;4897.082548;0.000000
92.932000;4897.145222;0.000000
92.933000;4897.207896;0.000000
92.934000;4897.270570;0.000000
92.935000;4897.333244;0.000000
92.936000;4897.395918;0.000000
92.937000;4897.458592;0.000000
92.938000;4897.521266;0.000000
92.939000;4897.583940;0.000000
92.940000;4897.646614;0.000000
92.941000;4897.709288;0.000000
92.942000;4897.771962;0.000000
92.943000;4897.834636;0.000000
92.944000;4897.897310;0.000000
92.945000;4897.959985;0.000000
92.946000;4898.022659;0.000000
92.947000;4898.085333;0.000000
92.948000;4898.148007;0.000000
92.949000;4898.210681;0.000000
92.950000;4898.273355;0.000000
92.951000;4898.336029;0.000000
92.952000;4898.398703;0.000000
92.953000;4898.461377;0.000000
92.954000;4898.524051;0.000000
92.955000;4898.586725;0.000000
92.956000;4898.649400;0.000000
92.957000;4898.712074;0.000000
92.958000;4898.774748;0.000000
92.959000;4898.837422;0.000000
92.960000;4898.900096;0.000000
92.961000;4898.962770;0.000000
92.962000;4899.025444;0.000000
92.963000;4899.088118;0.000000
92.964000;4899.150793;0.000000
92.965000;4899.213467;0.000000
92.966000;4899.276141;0.000000
92.967000;4899.338815;0.000000
92.968000;4899.401489;0.000000
92.969000;4899.464163;0.000000
92.970000;4899.526837;0.000000
92.971000;4899.589511;0.000000
92.972000;4899.652186;0.000000
92.973000;4899.714860;0.000000
92.974000;4899.777534;0.000000
92.975000;4899.840208;0.000000
92.976000;4899.902882;0.000000
92.977000;4899.965556;0.000000
92.978000;4900.028230;0.000000
92.979000;4900.090905;0.000000
92.980000;4900.153579;0.000000
92.981000;4900.216253;0.000000
92.982000;4900.278927;0.000000
92.983000;4900.341601;0.000000
92.984000;4900.404275;0.000000
92.985000;4900.466950;0.000000
92.986000;4900.529624;0.000000
92.987000;4900.592298;0.000000
92.988000;4900.654972;0.000000
92.989000;4900.717646;0.000000
92.990000;4900.780321;0.000000
92.991000;4900.842995;0.000000
92.992000;4900.905669;0.000000
92.993000;4900.968343;0.000000
92.994000;4901.031017;0.000000
92.995000;4901.093691;0.000000
92.996000;4901.156366;0.000000
92.997000;4901.219040;0.000000
92.998000;4901.281714;0.000000
92.999000;4901.344388;0.000000
93.000000;4901.407062;0.000000
93.001000;4901.469737;0.000000
93.002000;4901.532411;0.000000
93.003000;4901.595085;0.000000
93.004000;4901.657759;0.000000
93.005000;4901.720434;0.000000
93.006000;4901.783108;0.000000
93.007000;4901.845782;0.000000
93.008000;4901.908456;0.000000
93.009000;4901.971130;0.000000
93.010000;4902.033805;0.000000
93.011000;4902.096479;0.000000
93.012000;4902.159153;0.000000
93.013000;4902.221827;0.000000
93.014000;4902.284502;0.000000
93.015000;4902.347176;0.000000
93.016000;4902.409850;0.000000
93.017000;4902.472524;0.000000
93.018000;4902.535199;0.000000
93.019000;4902.597873;0.000000
93.020000;4902.660547;0.000000
93.021000;4902.723221;0.000000
93.022000;4902.785896;0.000000
93.023000;4902.848570;0.000000
93.024000;4902.911244;0.000000
93.025000;4902.973918;0.000000
93.026000;4903.036593;0.000000
93.027000;4903.099267;0.000000
93.028000;4903.161941;0.000000
93.029000;4903.224615;0.000000
93.030000;4903.287290;0.000000
93.031000;4903.349964;0.000000
93.032000;4903.412638;0.000000
93.033000;4903.475313;0.000000
93.034000;4903.537987;0.000000
93.035000;4903.600661;0.000000
93.036000;4903.663335;0.000000
93.037000;4903.726010;0.000000
93.038000;4903.788684;0.000000
93.039000;4903.851358;0.000000
93.040000;4903.914033;0.000000
93.041000;4903.976707;0.000000
93.042000;4904.039381;0.000000
93.043000;4904.102055;0.000000
93.044000;4904.164730;0.000000
93.045000;4904.227404;0.000000
93.046000;4904.290078;0.000000
93.047000;4904.352753;0.000000
93.048000;4904.415427;0.000000
93.049000;4904.478101;0.000000
93.050000;4904.540776;0.000000
93.051000;4904.603450;0.000000
93.052000;4904.666124;0.000000
93.053000;4904.728799;0.000000
93.054000;4904.791473;0.000000
93.055000;4904.854147;0.000000
93.056000;4904.916822;0.000000
93.057000;4904.979496;0.000000
93.058000;4905.042170;0.000000
93.059000;4905.104845;0.000000
93.060000;4905.167519;0.000000
93.061000;4905.230193;0.000000
93.062000;4905.292868;0.000000
93.063000;4905.355542;0.000000
93.064000;4905.418216;0.000000
93.065000;4905.480891;0.000000
93.066000;4905.543565;0.000000
93.067000;4905.606239;0.000000
93.068000;4905.668914;0.000000
93.069000;4905.731588;0.000000
93.070000;4905.794262;0.000000
93.071000;4905.856937;0.000000
93.072000;4905.919611;0.000000
93.073000;4905.982286;0.000000
93.074000;4906.044960;0.000000
93.075000;4906.107634;0.000000
93.076000;4906.170309;0.000000
93.077000;4906.232983;0.000000
93.078000;4906.295657;0.000000
93.079000;4906.358332;0.000000
93.080000;4906.421006;0.000000
93.081000;4906.483681;0.000000
93.082000;4906.546355;0.000000
93.083000;4906.609029;0.000000
93.084000;4906.671704;0.000000
93.085000;4906.734378;0.000000
93.086000;4906.797053;0.000000
93.087000;4906.859727;0.000000
93.088000;4906.922401;0.000000
93.089000;4906.985076;0.000000
93.090000;4907.047750;0.000000
93.091000;4907.110425;0.000000
93.092000;4907.173099;0.000000
93.093000;4907.235773;0.000000
93.094000;4907.298448;0.000000
93.095000;4907.361122;0.000000
93.096000;4907.423797;0.000000
93.097000;4907.486471;0.000000
93.098000;4907.549146;0.000000
93.099000;4907.611820;0.000000
93.100000;4907.674494;0.000000
93.101000;4907.737169;0.000000
93.102000;4907.799843;0.000000
93.103000;4907.862518;0.000000
93.104000;4907.925192;0.000000
93.105000;4907.987867;0.000000
93.106000;4908.050541;0.000000
93.107000;4908.113216;0.000000
93.108000;4908.175890;0.000000
93.109000;4908.238564;0.000000
93.110000;4908.301239;0.000000
93.111000;4908.363913;0.000000
93.112000;4908.426588;0.000000
93.113000;4908.489262;0.000000
93.114000;4908.551937;0.000000
93.115000;4908.614611;0.000000
93.116000;4908.677286;0.000000
93.117000;4908.739960;0.000000
93.118000;4908.802635;0.000000
93.119000;4908.865309;0.000000
93.120000;4908.927984;0.000000
93.121000;4908.990658;0.000000
93.122000;4909.053332;0.000000
93.123000;4909.116007;0.000000
93.124000;4909.178681;0.000000
93.125000;4909.241356;0.000000
93.126000;4909.304030;0.000000
93.127000;4909.366705;0.000000
93.128000;4909.429379;0.000000
93.129000;4909.492054;0.000000
93.130000;4909.554728;0.000000
93.131000;4909.617403;0.000000
93.132000;4909.680077;0.000000
93.133000;4909.742752;0.000000
93.134000;4909.805426;0.000000
93.135000;4909.868101;0.000000
93.136000;4909.930775;0.000000
93.137000;4909.993450;0.000000
93.138000;4910.056124;0.000000
93.139000;4910.118799;0.000000
93.140000;4910.181473;0.000000
93.141000;4910.244148;0.000000
93.142000;4910.306823;0.000000
93.143000;4910.369497;0.000000
93.144000;4910.432172;0.000000
93.145000;4910.494846;0.000000
93.146000;4910.557521;0.000000
93.147000;4910.620195;0.000000
93.148000;4910.682870;0.000000
93.149000;4910.745544;0.000000
93.150000;4910.808219;0.000000
93.151000;4910.870893;0.000000
93.152000;4910.933568;0.000000
93.153000;4910.996242;0.000000
93.154000;4911.058917;0.000000
93.155000;4911.121592;0.000000
93.156000;4911.184266;0.000000
93.157000;4911.246941;0.000000
93.158000;4911.309615;0.000000
93.159000;4911.372290;0.000000
93.160000;4911.434964;0.000000
93.161000;4911.497639;0.000000
93.162000;4911.560313;0.000000
93.163000;4911.622988;0.000000
93.164000;4911.685663;0.000000
93.165000;4911.748337;0.000000
93.166000;4911.811012;0.000000
93.167000;4911.873686;0.000000
93.168000;4911.936361;0.000000
93.169000;4911.999036;0.000000
93.170000;4912.061710;0.000000
93.171000;4912.124385;0.000000
93.172000;4912.187059;0.000000
93.173000;4912.249734;0.000000
93.174000;4912.312408;0.000000
93.175000;4912.375083;0.000000
93.176000;4912.437758;0.000000
93.177000;4912.500432;0.000000
93.178000;4912.563107;0.000000
93.179000;4912.625782;0.000000
93.180000;4912.688456;0.000000
93.181000;4912.751131;0.000000
93.182000;4912.813805;0.000000
93.183000;4912.876480;0.000000
93.184000;4912.939155;0.000000
93.185000;4913.001829;0.000000
93.186000;4913.064504;0.000000
93.187000;4913.127178;0.000000
93.188000;4913.189853;0.000000
93.189000;4913.252528;0.000000
93.190000;4913.315202;0.000000
93.191000;4913.377877;0.000000
93.192000;4913.440552;0.000000
93.193000;4913.503226;0.000000
93.194000;4913.565901;0.000000
93.195000;4913.628576;0.000000
93.196000;4913.691250;0.000000
93.197000;4913.753925;0.000000
93.198000;4913.816599;0.000000
93.199000;4913.879274;0.000000
93.200000;4913.941949;0.000000
93.201000;4914.004623;0.000000
93.202000;4914.067298;0.000000
93.203000;4914.129973;0.000000
93.204000;4914.192647;0.000000
93.205000;4914.255322;0.000000
93.206000;4914.317997;0.000000
93.207000;4914.380671;0.000000
93.208000;4914.443346;0.000000
93.209000;4914.506021;0.000000
93.210000;4914.568695;0.000000
93.211000;4914.631370;0.000000
93.212000;4914.694045;0.000000
93.213000;4914.756719;0.000000
93.214000;4914.819394;0.000000
93.215000;4914.882069;0.000000
93.216000;4914.944744;0.000000
93.217000;4915.007418;0.000000
93.218000;4915.070093;0.000000
93.219000;4915.132768;0.000000
93.220000;4915.195442;0.000000
93.221000;4915.258117;0.000000
93.222000;4915.320792;0.000000
93.223000;4915.383466;0.000000
93.224000;4915.446141;0.000000
93.225000;4915.508816;0.000000
93.226000;4915.571491;0.000000
93.227000;4915.634165;0.000000
93.228000;4915.696840;0.000000
93.229000;4915.759515;0.000000
93.230000;4915.822189;0.000000
93.231000;4915.884864;0.000000
93.232000;4915.947539;0.000000
93.233000;4916.010214;0.000000
93.234000;4916.072888;0.000000
93.235000;4916.135563;0.000000
93.236000;4916.198238;0.000000
93.237000;4916.260913;0.000000
93.238000;4916.323587;0.000000
93.239000;4916.386262;0.000000
93.240000;4916.448937;0.000000
93.241000;4916.511611;0.000000
93.242000;4916.574286;0.000000
93.243000;4916.636961;0.000000
93.244000;4916.699636;0.000000
93.245000;4916.762310;0.000000
93.246000;4916.824985;0.000000
93.247000;4916.887660;0.000000
93.248000;4916.950335;0.000000
93.249000;4917.013010;0.000000
93.250000;4917.075684;0.000000
93.251000;4917.138359;0.000000
93.252000;4917.201034;0.000000
93.253000;4917.263709;0.000000
93.254000;4917.326383;0.000000
93.255000;4917.389058;0.000000
93.256000;4917.451733;0.000000
93.257000;4917.514408;0.000000
93.258000;4917.577082;0.000000
93.259000;4917.639757;0.000000
93.260000;4917.702432;0.000000
93.261000;4917.765107;0.000000
93.262000;4917.827782;0.000000
93.263000;4917.890456;0.000000
93.264000;4917.953131;0.000000
93.265000;4918.015806;0.000000
93.266000;4918.078481;0.000000
93.267000;4918.141156;0.000000
93.268000;4918.203830;0.000000
93.269000;4918.266505;0.000000
93.270000;4918.329180;0.000000
93.271000;4918.391855;0.000000
93.272000;4918.454530;0.000000
93.273000;4918.517204;0.000000
93.274000;4918.579879;0.000000
93.275000;4918.642554;0.000000
93.276000;4918.705229;0.000000
93.277000;4918.767904;0.000000
93.278000;4918.830579;0.000000
93.279000;4918.893253;0.000000
93.280000;4918.955928;0.000000
93.281000;4919.018603;0.000000
93.282000;4919.081278;0.000000
93.283000;4919.143953;0.000000
93.284000;4919.206628;0.000000
93.285000;4919.269302;0.000000
93.286000;4919.331977;0.000000
93.287000;4919.394652;0.000000
93.288000;4919.457327;0.000000
93.289000;4919.520002;0.000000
93.290000;4919.582677;0.000000
93.291000;4919.645352;0.000000
93.292000;4919.708026;0.000000
93.293000;4919.770701;0.000000
93.294000;4919.833376;0.000000
93.295000;4919.896051;0.000000
93.296000;4919.958726;0.000000
93.297000;4920.021401;0.000000
93.298000;4920.084076;0.000000
93.299000;4920.146750;0.000000
93.300000;4920.209425;0.000000
93.301000;4920.272100;0.000000
93.302000;4920.334775;0.000000
93.303000;4920.397450;0.000000
93.304000;4920.460125;0.000000
93.305000;4920.522800;0.000000
93.306000;4920.585475;0.000000
93.307000;4920.648150;0.000000
93.308000;4920.710824;0.000000
93.309000;4920.773499;0.000000
93.310000;4920.836174;0.000000
93.311000;4920.898849;0.000000
93.312000;4920.961524;0.000000
93.313000;4921.024199;0.000000
93.314000;4921.086874;0.000000
93.315000;4921.149549;0.000000
93.316000;4921.212224;0.000000
93.317000;4921.274899;0.000000
93.318000;4921.337573;0.000000
93.319000;4921.400248;0.000000
93.320000;4921.462923;0.000000
93.321000;4921.525598;0.000000
93.322000;4921.588273;0.000000
93.323000;4921.650948;0.000000
93.324000;4921.713623;0.000000
93.325000;4921.776298;0.000000
93.326000;4921.838973;0.000000
93.327000;4921.901648;0.000000
93.328000;4921.964323;0.000000
93.329000;4922.026998;0.000000
93.330000;4922.089673;0.000000
93.331000;4922.152348;0.000000
93.332000;4922.215022;0.000000
93.333000;4922.277697;0.000000
93.334000;4922.340372;0.000000
93.335000;4922.403047;0.000000
93.336000;4922.465722;0.000000
93.337000;4922.528397;0.000000
93.338000;4922.591072;0.000000
93.339000;4922.653747;0.000000
93.340000;4922.716422;0.000000
93.341000;4922.779097;0.000000
93.342000;4922.841772;0.000000
93.343000;4922.904447;0.000000
93.344000;4922.967122;0.000000
93.345000;4923.029797;0.000000
93.346000;4923.092472;0.000000
93.347000;4923.155147;0.000000
93.348000;4923.217822;0.000000
93.349000;4923.280497;0.000000
93.350000;4923.343172;0.000000
93.351000;4923.405847;0.000000
93.352000;4923.468522;0.000000
93.353000;4923.531197;0.000000
93.354000;4923.593872;0.000000
93.355000;4923.656547;0.000000
93.356000;4923.719222;0.000000
93.357000;4923.781897;0.000000
93.358000;4923.844572;0.000000
93.359000;4923.907247;0.000000
93.360000;4923.969922;0.000000
93.361000;4924.032597;0.000000
93.362000;4924.095272;0.000000
93.363000;4924.157947;0.000000
93.364000;4924.220622;0.000000
93.365000;4924.283297;0.000000
93.366000;4924.345972;0.000000
93.367000;4924.408647;0.000000
93.368000;4924.471322;0.000000
93.369000;4924.533997;0.000000
93.370000;4924.596672;0.000000
93.371000;4924.659347;0.000000
93.372000;4924.722022;0.000000
93.373000;4924.784697;0.000000
93.374000;4924.847372;0.000000
93.375000;4924.910047;0.000000
93.376000;4924.972722;0.000000
93.377000;4925.035397;0.000000
93.378000;4925.098072;0.000000
93.379000;4925.160747;0.000000
93.380000;4925.223422;0.000000
93.381000;4925.286097;0.000000
93.382000;4925.348773;0.000000
93.383000;4925.411448;0.000000
93.384000;4925.474123;0.000000
93.385000;4925.536798;0.000000
93.386000;4925.599473;0.000000
93.387000;4925.662148;0.000000
93.388000;4925.724823;0.000000
93.389000;4925.787498;0.000000
93.390000;4925.850173;0.000000
93.391000;4925.912848;0.000000
93.392000;4925.975523;0.000000
93.393000;4926.038198;0.000000
93.394000;4926.100873;0.000000
93.395000;4926.163548;0.000000
93.396000;4926.226224;0.000000
93.397000;4926.288899;0.000000
93.398000;4926.351574;0.000000
93.399000;4926.414249;0.000000
93.400000;4926.476924;0.000000
93.401000;4926.539599;0.000000
93.402000;4926.602274;0.000000
93.403000;4926.664949;0.000000
93.404000;4926.727624;0.000000
93.405000;4926.790299;0.000000
93.406000;4926.852975;0.000000
93.407000;4926.915650;0.000000
93.408000;4926.978325;0.000000
93.409000;4927.041000;0.000000
93.410000;4927.103675;0.000000
93.411000;4927.166350;0.000000
93.412000;4927.229025;0.000000
93.413000;4927.291700;0.000000
93.414000;4927.354375;0.000000
93.415000;4927.417051;0.000000
93.416000;4927.479726;0.000000
93.417000;4927.542401;0.000000
93.418000;4927.605076;0.000000
93.419000;4927.667751;0.000000
93.420000;4927.730426;0.000000
93.421000;4927.793101;0.000000
93.422000;4927.855777;0.000000
93.423000;4927.918452;0.000000
93.424000;4927.981127;0.000000
93.425000;4928.043802;0.000000
93.426000;4928.106477;0.000000
93.427000;4928.169152;0.000000
93.428000;4928.231827;0.000000
93.429000;4928.294503;0.000000
93.430000;4928.357178;0.000000
93.431000;4928.419853;0.000000
93.432000;4928.482528;0.000000
93.433000;4928.545203;0.000000
93.434000;4928.607878;0.000000
93.435000;4928.670554;0.000000
93.436000;4928.733229;0.000000
93.437000;4928.795904;0.000000
93.438000;4928.858579;0.000000
93.439000;4928.921254;0.000000
93.440000;4928.983929;0.000000
93.441000;4929.046605;0.000000
93.442000;4929.109280;0.000000
93.443000;4929.171955;0.000000
93.444000;4929.234630;0.000000
93.445000;4929.297305;0.000000
93.446000;4929.359981;0.000000
93.447000;4929.422656;0.000000
93.448000;4929.485331;0.000000
93.449000;4929.548006;0.000000
93.450000;4929.610681;0.000000
93.451000;4929.673357;0.000000
93.452000;4929.736032;0.000000
93.453000;4929.798707;0.000000
93.454000;4929.861382;0.000000
93.455000;4929.924057;0.000000
93.456000;4929.986733;0.000000
93.457000;4930.049408;0.000000
93.458000;4930.112083;0.000000
93.459000;4930.174758;0.000000
93.460000;4930.237434;0.000000
93.461000;4930.300109;0.000000
93.462000;4930.362784;0.000000
93.463000;4930.425459;0.000000
93.464000;4930.488134;0.000000
93.465000;4930.550810;0.000000
93.466000;4930.613485;0.000000
93.467000;4930.676160;0.000000
93.468000;4930.738835;0.000000
93.469000;4930.801511;0.000000
93.470000;4930.864186;0.000000
93.471000;4930.926861;0.000000
93.472000;4930.989536;0.000000
93.473000;4931.052212;0.000000
93.474000;4931.114887;0.000000
93.475000;4931.177562;0.000000
93.476000;4931.240237;0.000000
93.477000;4931.302913;0.000000
93.478000;4931.365588;0.000000
93.479000;4931.428263;0.000000
93.480000;4931.490938;0.000000
93.481000;4931.553614;0.000000
93.482000;4931.616289;0.000000
93.483000;4931.678964;0.000000
93.484000;4931.741640;0.000000
93.485000;4931.804315;0.000000
93.486000;4931.866990;0.000000
93.487000;4931.929665;0.000000
93.488000;4931.992341;0.000000
93.489000;4932.055016;0.000000
93.490000;4932.117691;0.000000
93.491000;4932.180367;0.000000
93.492000;4932.243042;0.000000
93.493000;4932.305717;0.000000
93.494000;4932.368392;0.000000
93.495000;4932.431068;0.000000
93.496000;4932.493743;0.000000
93.497000;4932.556418;0.000000
93.498000;4932.619094;0.000000
93.499000;4932.681769;0.000000
93.500000;4932.744444;0.000000
93.501000;4932.807120;0.000000
93.502000;4932.869795;0.000000
93.503000;4932.932470;0.000000
93.504000;4932.995146;0.000000
93.505000;4933.057821;0.000000
93.506000;4933.120496;0.000000
93.507000;4933.183172;0.000000
93.508000;4933.245847;0.000000
93.509000;4933.308522;0.000000
93.510000;4933.371198;0.000000
93.511000;4933.433873;0.000000
93.512000;4933.496548;0.000000
93.513000;4933.559224;0.000000
93.514000;4933.621899;0.000000
93.515000;4933.684574;0.000000
93.516000;4933.747250;0.000000
93.517000;4933.809925;0.000000
93.518000;4933.872600;0.000000
93.519000;4933.935276;0.000000
93.520000;4933.997951;0.000000
93.521000;4934.060626;0.000000
93.522000;4934.123302;0.000000
93.523000;4934.185977;0.000000
93.524000;4934.248652;0.000000
93.525000;4934.311328;0.000000
93.526000;4934.374003;0.000000
93.527000;4934.436679;0.000000
93.528000;4934.499354;0.000000
93.529000;4934.562029;0.000000
93.530000;4934.624705;0.000000
93.531000;4934.687380;0.000000
93.532000;4934.750055;0.000000
93.533000;4934.812731;0.000000
93.534000;4934.875406;0.000000
93.535000;4934.938082;0.000000
93.536000;4935.000757;0.000000
93.537000;4935.063432;0.000000
93.538000;4935.126108;0.000000
93.539000;4935.188783;0.000000
93.540000;4935.251459;0.000000
93.541000;4935.314134;0.000000
93.542000;4935.376809;0.000000
93.543000;4935.439485;0.000000
93.544000;4935.502160;0.000000
93.545000;4935.564836;0.000000
93.546000;4935.627511;0.000000
93.547000;4935.690186;0.000000
93.548000;4935.752862;0.000000
93.549000;4935.815537;0.000000
93.550000;4935.878213;0.000000
93.551000;4935.940888;0.000000
93.552000;4936.003563;0.000000
93.553000;4936.066239;0.000000
93.554000;4936.128914;0.000000
93.555000;4936.191590;0.000000
93.556000;4936.254265;0.000000
93.557000;4936.316941;0.000000
93.558000;4936.379616;0.000000
93.559000;4936.442291;0.000000
93.560000;4936.504967;0.000000
93.561000;4936.567642;0.000000
93.562000;4936.630318;0.000000
93.563000;4936.692993;0.000000
93.564000;4936.755669;0.000000
93.565000;4936.818344;0.000000
93.566000;4936.881020;0.000000
93.567000;4936.943695;0.000000
93.568000;4937.006371;0.000000
93.569000;4937.069046;0.000000
93.570000;4937.131721;0.000000
93.571000;4937.194397;0.000000
93.572000;4937.257072;0.000000
93.573000;4937.319748;0.000000
93.574000;4937.382423;0.000000
93.575000;4937.445099;0.000000
93.576000;4937.507774;0.000000
93.577000;4937.570450;0.000000
93.578000;4937.633125;0.000000
93.579000;4937.695801;0.000000
93.580000;4937.758476;0.000000
93.581000;4937.821152;0.000000
93.582000;4937.883827;0.000000
93.583000;4937.946503;0.000000
93.584000;4938.009178;0.000000
93.585000;4938.071854;0.000000
93.586000;4938.134529;0.000000
93.587000;4938.197205;0.000000
93.588000;4938.259880;0.000000
93.589000;4938.322556;0.000000
93.590000;4938.385231;0.000000
93.591000;4938.447907;0.000000
93.592000;4938.510582;0.000000
93.593000;4938.573258;0.000000
93.594000;4938.635933;0.000000
93.595000;4938.698609;0.000000
93.596000;4938.761284;0.000000
93.597000;4938.823960;0.000000
93.598000;4938.886635;0.000000
93.599000;4938.949311;0.000000
93.600000;4939.011986;0.000000
93.601000;4939.074662;0.000000
93.602000;4939.137337;0.000000
93.603000;4939.200013;0.000000
93.604000;4939.262688;0.000000
93.605000;4939.325364;0.000000
93.606000;4939.388040;0.000000
93.607000;4939.450715;0.000000
93.608000;4939.513391;0.000000
93.609000;4939.576066;0.000000
93.610000;4939.638742;0.000000
93.611000;4939.701417;0.000000
93.612000;4939.764093;0.000000
93.613000;4939.826768;0.000000
93.614000;4939.889444;0.000000
93.615000;4939.952119;0.000000
93.616000;4940.014795;0.000000
93.617000;4940.077471;0.000000
93.618000;4940.140146;0.000000
93.619000;4940.202822;0.000000
93.620000;4940.265497;0.000000
93.621000;4940.328173;0.000000
93.622000;4940.390848;0.000000
93.623000;4940.453524;0.000000
93.624000;4940.516200;0.000000
93.625000;4940.578875;0.000000
93.626000;4940.641551;0.000000
93.627000;4940.704226;0.000000
93.628000;4940.766902;0.000000
93.629000;4940.829578;0.000000
93.630000;4940.892253;0.000000
93.631000;4940.954929;0.000000
93.632000;4941.017604;0.000000
93.633000;4941.080280;0.000000
93.634000;4941.142955;0.000000
93.635000;4941.205631;0.000000
93.636000;4941.268307;0.000000
93.637000;4941.330982;0.000000
93.638000;4941.393658;0.000000
93.639000;4941.456334;0.000000
93.640000;4941.519009;0.000000
93.641000;4941.581685;0.000000
93.642000;4941.644360;0.000000
93.643000;4941.707036;0.000000
93.644000;4941.769712;0.000000
93.645000;4941.832387;0.000000
93.646000;4941.895063;0.000000
93.647000;4941.957738;0.000000
93.648000;4942.020414;0.000000
93.649000;4942.083090;0.000000
93.650000;4942.145765;0.000000
93.651000;4942.208441;0.000000
93.652000;4942.271117;0.000000
93.653000;4942.333792;0.000000
93.654000;4942.396468;0.000000
93.655000;4942.459144;0.000000
93.656000;4942.521819;0.000000
93.657000;4942.584495;0.000000
93.658000;4942.647171;0.000000
93.659000;4942.709846;0.000000
93.660000;4942.772522;0.000000
93.661000;4942.835197;0.000000
93.662000;4942.897873;0.000000
93.663000;4942.960549;0.000000
93.664000;4943.023224;0.000000
93.665000;4943.085900;0.000000
93.666000;4943.148576;0.000000
93.667000;4943.211251;0.000000
93.668000;4943.273927;0.000000
93.669000;4943.336603;0.000000
93.670000;4943.399278;0.000000
93.671000;4943.461954;0.000000
93.672000;4943.524630;0.000000
93.673000;4943.587306;0.000000
93.674000;4943.649981;0.000000
93.675000;4943.712657;0.000000
93.676000;4943.775333;0.000000
93.677000;4943.838008;0.000000
93.678000;4943.900684;0.000000
93.679000;4943.963360;0.000000
93.680000;4944.026035;0.000000
93.681000;4944.088711;0.000000
93.682000;4944.151387;0.000000
93.683000;4944.214062;0.000000
93.684000;4944.276738;0.000000
93.685000;4944.339414;0.000000
93.686000;4944.402090;0.000000
93.687000;4944.464765;0.000000
93.688000;4944.527441;0.000000
93.689000;4944.590117;0.000000
93.690000;4944.652792;0.000000
93.691000;4944.715468;0.000000
93.692000;4944.778144;0.000000
93.693000;4944.840820;0.000000
93.694000;4944.903495;0.000000
93.695000;4944.966171;0.000000
93.696000;4945.028847;0.000000
93.697000;4945.091523;0.000000
93.698000;4945.154198;0.000000
93.699000;4945.216874;0.000000
93.700000;4945.279550;0.000000
93.701000;4945.342226;0.000000
93.702000;4945.404901;0.000000
93.703000;4945.467577;0.000000
93.704000;4945.530253;0.000000
93.705000;4945.592929;0.000000
93.706000;4945.655604;0.000000
93.707000;4945.718280;0.000000
93.708000;4945.780956;0.000000
93.709000;4945.843632;0.000000
93.710000;4945.906307;0.000000
93.711000;4945.968983;0.000000
93.712000;4946.031659;0.000000
93.713000;4946.094335;0.000000
93.714000;4946.157010;0.000000
93.715000;4946.219686;0.000000
93.716000;4946.282362;0.000000
93.717000;4946.345038;0.000000
93.718000;4946.407713;0.000000
